;file;name;singer;place;year;genre;lyricnumber;composer;sex;lyrics;text;words
0;B.A. 51 Agua en Buenos Aires.docx;AGUA EN BUENOS AIRES;DIVIDIDOS;BUENOS AIRES;1995;ROCK-POP?;51;DIEGO ARNERO-RICARDO MOLLO;MALE;"['Sale un bote a sufrir', 'No es como Venecia sin ti', '', 'Camalote va flotando', 'Arrastrado sin poder nadar', ""Y tapa pa' tapar ignorar gentinar"", 'Humano en el lecho está', 'Nacido del sudor', ""Va pa'tras patriota petitero"", '', 'Llora el sauce sin talar', 'Chupa Atucha al río su canción', 'Gaucho anfibio en Junín', 'Cama escama en Federación', '', ""Y tapa pa' tapar ignorar gentinar"", 'Humano en el lecho está', 'Nacido del sudor', ""Va pa'trás patriota petitero"", '', 'Como en Melincue', 'Agua en Buenos Aires', 'Como en Federación', 'Agua en Buenos Aires', '', 'Sale un bote a sufrir', 'No es como Venecia sin ti', 'Camalote va flotando', 'Arrastrado sin poder nadar', '', ""Y tapa pa' tapar ignorar gentinar"", 'Humano en el lecho está', 'Nacido del sudor', ""Va pa'tras patriota petitero"", '', 'Como en Melincue', 'Agua en Buenos Aires', 'Como en Federación', 'Agua en Buenos Aires', 'Agua en Buenos Aires', 'Agua en Buenos Aires', 'Agua en Buenos Aires', '']";Sale un bote a sufrir No es como Venecia sin ti  Camalote va flotando Arrastrado sin poder nadar Y tapa pa' tapar ignorar gentinar Humano en el lecho está Nacido del sudor Va pa'tras patriota petitero  Llora el sauce sin talar Chupa Atucha al río su canción Gaucho anfibio en Junín Cama escama en Federación  Y tapa pa' tapar ignorar gentinar Humano en el lecho está Nacido del sudor Va pa'trás patriota petitero  Como en Melincue Agua en Buenos Aires Como en Federación Agua en Buenos Aires  Sale un bote a sufrir No es como Venecia sin ti Camalote va flotando Arrastrado sin poder nadar  Y tapa pa' tapar ignorar gentinar Humano en el lecho está Nacido del sudor Va pa'tras patriota petitero  Como en Melincue Agua en Buenos Aires Como en Federación Agua en Buenos Aires Agua en Buenos Aires Agua en Buenos Aires Agua en Buenos Aires ;"['sale', 'un', 'bote', 'a', 'sufrir', 'no', 'es', 'como', 'venecia', 'sin', 'ti', 'camalote', 'va', 'flotando', 'arrastrado', 'sin', 'poder', 'nadar', 'y', 'tapa', ""pa'"", 'tapar', 'ignorar', 'gentinar', 'humano', 'en', 'el', 'lecho', 'está', 'nacido', 'del', 'sudor', 'va', ""pa'tras"", 'patriota', 'petitero', 'llora', 'el', 'sauce', 'sin', 'talar', 'chupa', 'atucha', 'al', 'río', 'su', 'canción', 'gaucho', 'anfibio', 'en', 'junín', 'cama', 'escama', 'en', 'federación', 'y', 'tapa', ""pa'"", 'tapar', 'ignorar', 'gentinar', 'humano', 'en', 'el', 'lecho', 'está', 'nacido', 'del', 'sudor', 'va', ""pa'trás"", 'patriota', 'petitero', 'como', 'en', 'melincue', 'agua', 'en', 'buenos', 'aires', 'como', 'en', 'federación', 'agua', 'en', 'buenos', 'aires', 'sale', 'un', 'bote', 'a', 'sufrir', 'no', 'es', 'como', 'venecia', 'sin', 'ti', 'camalote', 'va', 'flotando', 'arrastrado', 'sin', 'poder', 'nadar', 'y', 'tapa', ""pa'"", 'tapar', 'ignorar', 'gentinar', 'humano', 'en', 'el', 'lecho', 'está', 'nacido', 'del', 'sudor', 'va', ""pa'tras"", 'patriota', 'petitero', 'como', 'en', 'melincue', 'agua', 'en', 'buenos', 'aires', 'como', 'en', 'federación', 'agua', 'en', 'buenos', 'aires', 'agua', 'en', 'buenos', 'aires', 'agua', 'en', 'buenos', 'aires', 'agua', 'en', 'buenos', 'aires']"
1;B.A. 58 Idolo de los quemados.docx;IDOLO DE LOS QUEMADOS;LEON GIECO;BUENOS AIRES;2001;ROCK;58;LEON GIECO;MALE;"['Soy mezcla de baguala, internet y tango viejo', 'No hay nada más hermoso', 'que el lunfardo de Rivero', 'Sueño ir por Buenos Aires', 'y con Sabat tomar un café', 'para volar un ratito con las alas de Gardel', 'Un sueño del 2001', 'y del 3000 también.', 'Cuando partí, mi viejo me aconsejó que no viviera', 'en San Miguel, Moreno, Ituzaingó o en Haedo', '""Andá directamente dónde están los presidentes""', 'Por eso, en Moreno 411 y Defensa,', 'en una pensión mugrienta,', 'se alojó este cabeza.', 'Cuando no hay opción, el pueblo sufre y se la banca', 'Y aunque es medio quedado nunca irá para la Plaza', 'La Plaza es de los años y de las madres santas', 'que buscan a sus hijos y los seguirán buscando', 'Es parte de la historia', 'Es parte de la sangre.', 'Le doy una limosna a Martín Fierro y al Quijote', 'que están cansados de luchar pidiendo en Plaza Once', 'No me trates como un Dios,', 'soy sólo un bolso que hace shows', 'Extraño a mi vieja en el síndrome del batón', 'Soy un muñeco roto', 'junto a la Biblia y el calefón', 'la biblia y el calefón.', 'Hay un viejo podrido que quemó el jardín florido', 'y tiene un hijo imbécil con la cara de asesino', 'Sabemos que este pueblo aún vive de promesas', 'Las minas argentinas fueron más después de Eva', 'De que las hay, las hay', 'Nunca tendrás tu calle, Alsogaray.', 'Comprame, soy barato,', 'canto gratis por los barrios', 'Como no entro en tu target', 'no me pases por tu radio', 'Yo digo cárcel y castigo a los corruptos y asesinos', 'Si la ley no alcanza, sos persona que no es grata', 'Me hice ateo, nomás,', 'Videla usó mi Dios para matar.', 'Vos que le echas la culpa', 'a bolivianos y peruanos,', 'a los que cortan ruta', 'o están sus tierras reclamando,', 'no seas tan tarado, el que te jode está a tu lado', 'Los diarios le dan tapa y la tele un buen horario,', 'se sienta a cualquier mesa', 'a negociar la sangre nueva.', 'Soy un guerrero más', 'de este rock que está quebrado', 'Estoy para el mangazo', 'Soy el ídolo de los quemados', 'No sé muy bien a dónde voy,', 'misterios tiene la canción', 'Me gusta la tranquilidad de un cementerio viejo', 'Teméle a los vivos', 'Nunca te harán daño los muertos', 'Te harán daño los muertos.']";"Soy mezcla de baguala, internet y tango viejo No hay nada más hermoso que el lunfardo de Rivero Sueño ir por Buenos Aires y con Sabat tomar un café para volar un ratito con las alas de Gardel Un sueño del 2001 y del 3000 también. Cuando partí, mi viejo me aconsejó que no viviera en San Miguel, Moreno, Ituzaingó o en Haedo ""Andá directamente dónde están los presidentes"" Por eso, en Moreno 411 y Defensa, en una pensión mugrienta, se alojó este cabeza. Cuando no hay opción, el pueblo sufre y se la banca Y aunque es medio quedado nunca irá para la Plaza La Plaza es de los años y de las madres santas que buscan a sus hijos y los seguirán buscando Es parte de la historia Es parte de la sangre. Le doy una limosna a Martín Fierro y al Quijote que están cansados de luchar pidiendo en Plaza Once No me trates como un Dios, soy sólo un bolso que hace shows Extraño a mi vieja en el síndrome del batón Soy un muñeco roto junto a la Biblia y el calefón la biblia y el calefón. Hay un viejo podrido que quemó el jardín florido y tiene un hijo imbécil con la cara de asesino Sabemos que este pueblo aún vive de promesas Las minas argentinas fueron más después de Eva De que las hay, las hay Nunca tendrás tu calle, Alsogaray. Comprame, soy barato, canto gratis por los barrios Como no entro en tu target no me pases por tu radio Yo digo cárcel y castigo a los corruptos y asesinos Si la ley no alcanza, sos persona que no es grata Me hice ateo, nomás, Videla usó mi Dios para matar. Vos que le echas la culpa a bolivianos y peruanos, a los que cortan ruta o están sus tierras reclamando, no seas tan tarado, el que te jode está a tu lado Los diarios le dan tapa y la tele un buen horario, se sienta a cualquier mesa a negociar la sangre nueva. Soy un guerrero más de este rock que está quebrado Estoy para el mangazo Soy el ídolo de los quemados No sé muy bien a dónde voy, misterios tiene la canción Me gusta la tranquilidad de un cementerio viejo Teméle a los vivos Nunca te harán daño los muertos Te harán daño los muertos.";"['soy', 'mezcla', 'de', 'baguala,', 'internet', 'y', 'tango', 'viejo', 'no', 'hay', 'nada', 'más', 'hermoso', 'que', 'el', 'lunfardo', 'de', 'rivero', 'sueño', 'ir', 'por', 'buenos', 'aires', 'y', 'con', 'sabat', 'tomar', 'un', 'café', 'para', 'volar', 'un', 'ratito', 'con', 'las', 'alas', 'de', 'gardel', 'un', 'sueño', 'del', '2001', 'y', 'del', '3000', 'también.', 'cuando', 'partí,', 'mi', 'viejo', 'me', 'aconsejó', 'que', 'no', 'viviera', 'en', 'san', 'miguel,', 'moreno,', 'ituzaingó', 'o', 'en', 'haedo', '""andá', 'directamente', 'dónde', 'están', 'los', 'presidentes""', 'por', 'eso,', 'en', 'moreno', '411', 'y', 'defensa,', 'en', 'una', 'pensión', 'mugrienta,', 'se', 'alojó', 'este', 'cabeza.', 'cuando', 'no', 'hay', 'opción,', 'el', 'pueblo', 'sufre', 'y', 'se', 'la', 'banca', 'y', 'aunque', 'es', 'medio', 'quedado', 'nunca', 'irá', 'para', 'la', 'plaza', 'la', 'plaza', 'es', 'de', 'los', 'años', 'y', 'de', 'las', 'madres', 'santas', 'que', 'buscan', 'a', 'sus', 'hijos', 'y', 'los', 'seguirán', 'buscando', 'es', 'parte', 'de', 'la', 'historia', 'es', 'parte', 'de', 'la', 'sangre.', 'le', 'doy', 'una', 'limosna', 'a', 'martín', 'fierro', 'y', 'al', 'quijote', 'que', 'están', 'cansados', 'de', 'luchar', 'pidiendo', 'en', 'plaza', 'once', 'no', 'me', 'trates', 'como', 'un', 'dios,', 'soy', 'sólo', 'un', 'bolso', 'que', 'hace', 'shows', 'extraño', 'a', 'mi', 'vieja', 'en', 'el', 'síndrome', 'del', 'batón', 'soy', 'un', 'muñeco', 'roto', 'junto', 'a', 'la', 'biblia', 'y', 'el', 'calefón', 'la', 'biblia', 'y', 'el', 'calefón.', 'hay', 'un', 'viejo', 'podrido', 'que', 'quemó', 'el', 'jardín', 'florido', 'y', 'tiene', 'un', 'hijo', 'imbécil', 'con', 'la', 'cara', 'de', 'asesino', 'sabemos', 'que', 'este', 'pueblo', 'aún', 'vive', 'de', 'promesas', 'las', 'minas', 'argentinas', 'fueron', 'más', 'después', 'de', 'eva', 'de', 'que', 'las', 'hay,', 'las', 'hay', 'nunca', 'tendrás', 'tu', 'calle,', 'alsogaray.', 'comprame,', 'soy', 'barato,', 'canto', 'gratis', 'por', 'los', 'barrios', 'como', 'no', 'entro', 'en', 'tu', 'target', 'no', 'me', 'pases', 'por', 'tu', 'radio', 'yo', 'digo', 'cárcel', 'y', 'castigo', 'a', 'los', 'corruptos', 'y', 'asesinos', 'si', 'la', 'ley', 'no', 'alcanza,', 'sos', 'persona', 'que', 'no', 'es', 'grata', 'me', 'hice', 'ateo,', 'nomás,', 'videla', 'usó', 'mi', 'dios', 'para', 'matar.', 'vos', 'que', 'le', 'echas', 'la', 'culpa', 'a', 'bolivianos', 'y', 'peruanos,', 'a', 'los', 'que', 'cortan', 'ruta', 'o', 'están', 'sus', 'tierras', 'reclamando,', 'no', 'seas', 'tan', 'tarado,', 'el', 'que', 'te', 'jode', 'está', 'a', 'tu', 'lado', 'los', 'diarios', 'le', 'dan', 'tapa', 'y', 'la', 'tele', 'un', 'buen', 'horario,', 'se', 'sienta', 'a', 'cualquier', 'mesa', 'a', 'negociar', 'la', 'sangre', 'nueva.', 'soy', 'un', 'guerrero', 'más', 'de', 'este', 'rock', 'que', 'está', 'quebrado', 'estoy', 'para', 'el', 'mangazo', 'soy', 'el', 'ídolo', 'de', 'los', 'quemados', 'no', 'sé', 'muy', 'bien', 'a', 'dónde', 'voy,', 'misterios', 'tiene', 'la', 'canción', 'me', 'gusta', 'la', 'tranquilidad', 'de', 'un', 'cementerio', 'viejo', 'teméle', 'a', 'los', 'vivos', 'nunca', 'te', 'harán', 'daño', 'los', 'muertos', 'te', 'harán', 'daño', 'los', 'muertos.']"
2;B.A. 25 Con la frente marchita.docx;CON LA FRENTE MARCHITA;JOAQUIN SABINA;BUENOS AIRES;1990;POP-BANDONEON?;25;JOAQUIN SABINA;MALE;['Sentados en corro', 'Merendábamos besos y porros', 'Y las horas pasaban deprisa', 'Entre el humo y la risa', 'Te morías por volver', 'Con la frente marchita cantaba Gardel', 'Y entre citas de Borges, Evita bailaba con Freud', 'Ya llovió, desde aquel chaparrón hasta hoy', 'Iba cada domingo', 'a tu puesto del rastro a comprarte', 'Carricoches de miga de pan, soldaditos de lata', 'Con agüita del mar andaluz quise yo enamorarte', 'Pero tú no querías más amor', 'que el del Río de La Plata', 'Duró la tormenta hasta entrados los años 80', 'luego el sol fue secando la ropa de la vieja Europa', 'No hay nostalgia peor', 'que añorar lo que nunca jamás sucedió', 'mandame una postal de San Telmo, adiós cuídate', 'Y sonó entre tú y yo el silbato del tren', 'Iba cada domingo a tu puesto del rastro a comprarte', 'monigotes de miga de pan, caballitos de lata', 'con agüita del mar andaluz quise yo enamorarte', 'pero tú no tenías otro amor', 'que el del Río de La Plata', 'Aquellas banderas de la patria de la primavera', 'a decirme que existe el olvido esta noche han venido', 'Te sentaba tan bien esa boina calada al estilo del Ché', 'Buenos Aires es como contabas, hoy me fui a pasear', 'Y al llegar a la Plaza de Mayo me dió', 'por llorar y me puse a gritar dónde estás', 'Y no volví más a tu puesto del rastro a comprarte', 'corazones de miga de pan, sombreritos de lata', 'Y ya nadie me escribe diciendo no consigo olvidarte', 'Ojalá que estuvieras conmigo en el Río de La Plata', 'Y no volví más a tu puesto del rastro a comprarte', 'carricoches de miga de pan, soldaditos de lata'];Sentados en corro Merendábamos besos y porros Y las horas pasaban deprisa Entre el humo y la risa Te morías por volver Con la frente marchita cantaba Gardel Y entre citas de Borges, Evita bailaba con Freud Ya llovió, desde aquel chaparrón hasta hoy Iba cada domingo a tu puesto del rastro a comprarte Carricoches de miga de pan, soldaditos de lata Con agüita del mar andaluz quise yo enamorarte Pero tú no querías más amor que el del Río de La Plata Duró la tormenta hasta entrados los años 80 luego el sol fue secando la ropa de la vieja Europa No hay nostalgia peor que añorar lo que nunca jamás sucedió mandame una postal de San Telmo, adiós cuídate Y sonó entre tú y yo el silbato del tren Iba cada domingo a tu puesto del rastro a comprarte monigotes de miga de pan, caballitos de lata con agüita del mar andaluz quise yo enamorarte pero tú no tenías otro amor que el del Río de La Plata Aquellas banderas de la patria de la primavera a decirme que existe el olvido esta noche han venido Te sentaba tan bien esa boina calada al estilo del Ché Buenos Aires es como contabas, hoy me fui a pasear Y al llegar a la Plaza de Mayo me dió por llorar y me puse a gritar dónde estás Y no volví más a tu puesto del rastro a comprarte corazones de miga de pan, sombreritos de lata Y ya nadie me escribe diciendo no consigo olvidarte Ojalá que estuvieras conmigo en el Río de La Plata Y no volví más a tu puesto del rastro a comprarte carricoches de miga de pan, soldaditos de lata;['sentados', 'en', 'corro', 'merendábamos', 'besos', 'y', 'porros', 'y', 'las', 'horas', 'pasaban', 'deprisa', 'entre', 'el', 'humo', 'y', 'la', 'risa', 'te', 'morías', 'por', 'volver', 'con', 'la', 'frente', 'marchita', 'cantaba', 'gardel', 'y', 'entre', 'citas', 'de', 'borges,', 'evita', 'bailaba', 'con', 'freud', 'ya', 'llovió,', 'desde', 'aquel', 'chaparrón', 'hasta', 'hoy', 'iba', 'cada', 'domingo', 'a', 'tu', 'puesto', 'del', 'rastro', 'a', 'comprarte', 'carricoches', 'de', 'miga', 'de', 'pan,', 'soldaditos', 'de', 'lata', 'con', 'agüita', 'del', 'mar', 'andaluz', 'quise', 'yo', 'enamorarte', 'pero', 'tú', 'no', 'querías', 'más', 'amor', 'que', 'el', 'del', 'río', 'de', 'la', 'plata', 'duró', 'la', 'tormenta', 'hasta', 'entrados', 'los', 'años', '80', 'luego', 'el', 'sol', 'fue', 'secando', 'la', 'ropa', 'de', 'la', 'vieja', 'europa', 'no', 'hay', 'nostalgia', 'peor', 'que', 'añorar', 'lo', 'que', 'nunca', 'jamás', 'sucedió', 'mandame', 'una', 'postal', 'de', 'san', 'telmo,', 'adiós', 'cuídate', 'y', 'sonó', 'entre', 'tú', 'y', 'yo', 'el', 'silbato', 'del', 'tren', 'iba', 'cada', 'domingo', 'a', 'tu', 'puesto', 'del', 'rastro', 'a', 'comprarte', 'monigotes', 'de', 'miga', 'de', 'pan,', 'caballitos', 'de', 'lata', 'con', 'agüita', 'del', 'mar', 'andaluz', 'quise', 'yo', 'enamorarte', 'pero', 'tú', 'no', 'tenías', 'otro', 'amor', 'que', 'el', 'del', 'río', 'de', 'la', 'plata', 'aquellas', 'banderas', 'de', 'la', 'patria', 'de', 'la', 'primavera', 'a', 'decirme', 'que', 'existe', 'el', 'olvido', 'esta', 'noche', 'han', 'venido', 'te', 'sentaba', 'tan', 'bien', 'esa', 'boina', 'calada', 'al', 'estilo', 'del', 'ché', 'buenos', 'aires', 'es', 'como', 'contabas,', 'hoy', 'me', 'fui', 'a', 'pasear', 'y', 'al', 'llegar', 'a', 'la', 'plaza', 'de', 'mayo', 'me', 'dió', 'por', 'llorar', 'y', 'me', 'puse', 'a', 'gritar', 'dónde', 'estás', 'y', 'no', 'volví', 'más', 'a', 'tu', 'puesto', 'del', 'rastro', 'a', 'comprarte', 'corazones', 'de', 'miga', 'de', 'pan,', 'sombreritos', 'de', 'lata', 'y', 'ya', 'nadie', 'me', 'escribe', 'diciendo', 'no', 'consigo', 'olvidarte', 'ojalá', 'que', 'estuvieras', 'conmigo', 'en', 'el', 'río', 'de', 'la', 'plata', 'y', 'no', 'volví', 'más', 'a', 'tu', 'puesto', 'del', 'rastro', 'a', 'comprarte', 'carricoches', 'de', 'miga', 'de', 'pan,', 'soldaditos', 'de', 'lata']
3;B.A. 15 Los locos de Buenos Aires.docx;LOS LOCOS DE BUENOS AIRES;ALEJANDRO DEL PRADO;BUENOS AIRES;1984;POP;15;ALEJANDRO DEL PRADO;MALE;"['Uno está solo y espera, Otro cree a su manera, Otro ciego en su locura, Y otro que no vive, dura... La ciudad los ama y qué?', ""Uno quedó en el '40 Otro no, ya está de vuelta, Otro que se las sabe todas, Y otro reza a toda hora... La ciudad los ama y qué?"", 'Los locos de Buenos Aires Latiendo por todas partes Llenando de sol la noche Con su fuerza con su arte', 'Andan sueltos por la vida Con su fe, su fantasía, Cuidado con esa gente, No se sabe que pretende...', 'Uno enseña medicina en el tren Otro pasa saludando a quien Otro serio, amenazante, Y otro tranquilo y errante,', 'La ciudad los ama y qué? Uno y su obra de teatro, Otro con su flauta y su gato, Otro poeta, periodista, Y otro actor y oficinista... La ciudad los ama y qué?', 'Los locos de Buenos Aires Latiendo por todas partes Llenando de sol la noche Con su fuerza con su arte', 'Andan sueltos por la vida Con su fe, su fantasía, Cuidado con esa gente, No se sabe qué pretende...', 'La la la la ra la ra le…', 'Los locos de Buenos Aires Latiendo por todas partes', 'Cuidado con esa gente, No se sabe qué pretende...', 'Los locos de Buenos Aires Latiendo por todas partes', 'Cuidado con esa gente, No se sabe qué pretende...', '']";Uno está solo y espera, Otro cree a su manera, Otro ciego en su locura, Y otro que no vive, dura... La ciudad los ama y qué? Uno quedó en el '40 Otro no, ya está de vuelta, Otro que se las sabe todas, Y otro reza a toda hora... La ciudad los ama y qué? Los locos de Buenos Aires Latiendo por todas partes Llenando de sol la noche Con su fuerza con su arte Andan sueltos por la vida Con su fe, su fantasía, Cuidado con esa gente, No se sabe que pretende... Uno enseña medicina en el tren Otro pasa saludando a quien Otro serio, amenazante, Y otro tranquilo y errante, La ciudad los ama y qué? Uno y su obra de teatro, Otro con su flauta y su gato, Otro poeta, periodista, Y otro actor y oficinista... La ciudad los ama y qué? Los locos de Buenos Aires Latiendo por todas partes Llenando de sol la noche Con su fuerza con su arte Andan sueltos por la vida Con su fe, su fantasía, Cuidado con esa gente, No se sabe qué pretende... La la la la ra la ra le… Los locos de Buenos Aires Latiendo por todas partes Cuidado con esa gente, No se sabe qué pretende... Los locos de Buenos Aires Latiendo por todas partes Cuidado con esa gente, No se sabe qué pretende... ;"['uno', 'está', 'solo', 'y', 'espera,', 'otro', 'cree', 'a', 'su', 'manera,', 'otro', 'ciego', 'en', 'su', 'locura,', 'y', 'otro', 'que', 'no', 'vive,', 'dura...', 'la', 'ciudad', 'los', 'ama', 'y', 'qué?', 'uno', 'quedó', 'en', 'el', ""'40"", 'otro', 'no,', 'ya', 'está', 'de', 'vuelta,', 'otro', 'que', 'se', 'las', 'sabe', 'todas,', 'y', 'otro', 'reza', 'a', 'toda', 'hora...', 'la', 'ciudad', 'los', 'ama', 'y', 'qué?', 'los', 'locos', 'de', 'buenos', 'aires', 'latiendo', 'por', 'todas', 'partes', 'llenando', 'de', 'sol', 'la', 'noche', 'con', 'su', 'fuerza', 'con', 'su', 'arte', 'andan', 'sueltos', 'por', 'la', 'vida', 'con', 'su', 'fe,', 'su', 'fantasía,', 'cuidado', 'con', 'esa', 'gente,', 'no', 'se', 'sabe', 'que', 'pretende...', 'uno', 'enseña', 'medicina', 'en', 'el', 'tren', 'otro', 'pasa', 'saludando', 'a', 'quien', 'otro', 'serio,', 'amenazante,', 'y', 'otro', 'tranquilo', 'y', 'errante,', 'la', 'ciudad', 'los', 'ama', 'y', 'qué?', 'uno', 'y', 'su', 'obra', 'de', 'teatro,', 'otro', 'con', 'su', 'flauta', 'y', 'su', 'gato,', 'otro', 'poeta,', 'periodista,', 'y', 'otro', 'actor', 'y', 'oficinista...', 'la', 'ciudad', 'los', 'ama', 'y', 'qué?', 'los', 'locos', 'de', 'buenos', 'aires', 'latiendo', 'por', 'todas', 'partes', 'llenando', 'de', 'sol', 'la', 'noche', 'con', 'su', 'fuerza', 'con', 'su', 'arte', 'andan', 'sueltos', 'por', 'la', 'vida', 'con', 'su', 'fe,', 'su', 'fantasía,', 'cuidado', 'con', 'esa', 'gente,', 'no', 'se', 'sabe', 'qué', 'pretende...', 'la', 'la', 'la', 'la', 'ra', 'la', 'ra', 'le…', 'los', 'locos', 'de', 'buenos', 'aires', 'latiendo', 'por', 'todas', 'partes', 'cuidado', 'con', 'esa', 'gente,', 'no', 'se', 'sabe', 'qué', 'pretende...', 'los', 'locos', 'de', 'buenos', 'aires', 'latiendo', 'por', 'todas', 'partes', 'cuidado', 'con', 'esa', 'gente,', 'no', 'se', 'sabe', 'qué', 'pretende...']"
4;B.A. 65 Oeste Cercano.docx;OESTE CERCANO;ANTONIO BIRABENT;BUENOS AIRES;2005;POP;65;ANTONIO BIRABENT;MALE;"['', 'Barrios interminables,', 'la ciudad no tiene fin', 'y se hace suburbio, campo y pueblo.', 'La sangre de la arteria de Beiró', 'ralenta y cambia de color y duerme la siesta.', '', 'Galerías desiertas, bares de almohada', 'y un árbol de campo en el cruce con el tren.', 'Barrios interminables, la ciudad no tiene fin', 'y se hace suburbio, campo y pueblo.', '', 'La orilla es el río, la frontera es el centro.', 'La orilla es el río, la frontera es el centro.', '', 'Extraño la Gran Aldea,', 'la pequeña ciudad la desplazó.', 'Pero caminando por Beiró, hacia el Oeste Cercano,', 'la esencia del mapa adivino.', 'la esencia del mapa adivino.', '', 'El colectivo y sus ruidos', 'van para el centro del espacio', 'y dejan el escenario del barrio vacío:', 'las calles más solas,', 'la taza más floja,', 'el damero sin fichas para ir a jugar;', '', 'Cielo clásico, nubes de campo, luz de ruta', 'y una tierra rebelde que continuamente socava el asfalto.', '', 'La sangre de la arteria de Beiró', 'La sangre de la arteria de Beiró', 'La sangre de la arteria de Beiró', 'Ralenta.', 'La sangre de la arteria de Beiró', 'La sangre de Beiró', 'La sangre de la arteria de Beiró', 'Ralenta', 'La orilla es el río, la frontera es el centro', 'La orilla es el río, la frontera es el centro', 'La orilla es el río, la frontera es el centro', 'La orilla es el río, la frontera es el centro', 'La orilla es el río, la frontera es el centro', 'La orilla es el río, la frontera es el centro', '']";" Barrios interminables, la ciudad no tiene fin y se hace suburbio, campo y pueblo. La sangre de la arteria de Beiró ralenta y cambia de color y duerme la siesta.  Galerías desiertas, bares de almohada y un árbol de campo en el cruce con el tren. Barrios interminables, la ciudad no tiene fin y se hace suburbio, campo y pueblo.  La orilla es el río, la frontera es el centro. La orilla es el río, la frontera es el centro.  Extraño la Gran Aldea, la pequeña ciudad la desplazó. Pero caminando por Beiró, hacia el Oeste Cercano, la esencia del mapa adivino. la esencia del mapa adivino.  El colectivo y sus ruidos van para el centro del espacio y dejan el escenario del barrio vacío: las calles más solas, la taza más floja, el damero sin fichas para ir a jugar;  Cielo clásico, nubes de campo, luz de ruta y una tierra rebelde que continuamente socava el asfalto.  La sangre de la arteria de Beiró La sangre de la arteria de Beiró La sangre de la arteria de Beiró Ralenta. La sangre de la arteria de Beiró La sangre de Beiró La sangre de la arteria de Beiró Ralenta La orilla es el río, la frontera es el centro La orilla es el río, la frontera es el centro La orilla es el río, la frontera es el centro La orilla es el río, la frontera es el centro La orilla es el río, la frontera es el centro La orilla es el río, la frontera es el centro ";"['barrios', 'interminables,', 'la', 'ciudad', 'no', 'tiene', 'fin', 'y', 'se', 'hace', 'suburbio,', 'campo', 'y', 'pueblo.', 'la', 'sangre', 'de', 'la', 'arteria', 'de', 'beiró', 'ralenta', 'y', 'cambia', 'de', 'color', 'y', 'duerme', 'la', 'siesta.', 'galerías', 'desiertas,', 'bares', 'de', 'almohada', 'y', 'un', 'árbol', 'de', 'campo', 'en', 'el', 'cruce', 'con', 'el', 'tren.', 'barrios', 'interminables,', 'la', 'ciudad', 'no', 'tiene', 'fin', 'y', 'se', 'hace', 'suburbio,', 'campo', 'y', 'pueblo.', 'la', 'orilla', 'es', 'el', 'río,', 'la', 'frontera', 'es', 'el', 'centro.', 'la', 'orilla', 'es', 'el', 'río,', 'la', 'frontera', 'es', 'el', 'centro.', 'extraño', 'la', 'gran', 'aldea,', 'la', 'pequeña', 'ciudad', 'la', 'desplazó.', 'pero', 'caminando', 'por', 'beiró,', 'hacia', 'el', 'oeste', 'cercano,', 'la', 'esencia', 'del', 'mapa', 'adivino.', 'la', 'esencia', 'del', 'mapa', 'adivino.', 'el', 'colectivo', 'y', 'sus', 'ruidos', 'van', 'para', 'el', 'centro', 'del', 'espacio', 'y', 'dejan', 'el', 'escenario', 'del', 'barrio', 'vacío:', 'las', 'calles', 'más', 'solas,', 'la', 'taza', 'más', 'floja,', 'el', 'damero', 'sin', 'fichas', 'para', 'ir', 'a', 'jugar;', 'cielo', 'clásico,', 'nubes', 'de', 'campo,', 'luz', 'de', 'ruta', 'y', 'una', 'tierra', 'rebelde', 'que', 'continuamente', 'socava', 'el', 'asfalto.', 'la', 'sangre', 'de', 'la', 'arteria', 'de', 'beiró', 'la', 'sangre', 'de', 'la', 'arteria', 'de', 'beiró', 'la', 'sangre', 'de', 'la', 'arteria', 'de', 'beiró', 'ralenta.', 'la', 'sangre', 'de', 'la', 'arteria', 'de', 'beiró', 'la', 'sangre', 'de', 'beiró', 'la', 'sangre', 'de', 'la', 'arteria', 'de', 'beiró', 'ralenta', 'la', 'orilla', 'es', 'el', 'río,', 'la', 'frontera', 'es', 'el', 'centro', 'la', 'orilla', 'es', 'el', 'río,', 'la', 'frontera', 'es', 'el', 'centro', 'la', 'orilla', 'es', 'el', 'río,', 'la', 'frontera', 'es', 'el', 'centro', 'la', 'orilla', 'es', 'el', 'río,', 'la', 'frontera', 'es', 'el', 'centro', 'la', 'orilla', 'es', 'el', 'río,', 'la', 'frontera', 'es', 'el', 'centro', 'la', 'orilla', 'es', 'el', 'río,', 'la', 'frontera', 'es', 'el', 'centro']"
